Metric A,Metric B,p-value,effect,interval_l,interval_r,significant
LLOC,Complexity Metric Rules,0.0,0.46670249388463214,0.4642967663501277,0.46910133479437766,1
LLOC,Coupling Metric Rules,0.0,0.07349961732602747,0.07044429202436196,0.07655356355734805,1
LLOC,Size Metric Rules,0.0,0.6919986192539147,0.6903946776117981,0.6935957576891181,1
LLOC,HCPL,0.0,0.528508088036883,0.5262911201235134,0.5307178705892426,1
LLOC,HDIF,0.0,0.48445486572318575,0.48210094268919745,0.48680179449679317,1
LLOC,HEFF,0.0,0.44587188267942246,0.44340784677268497,0.44832917944237216,1
LLOC,HNDB,0.0,0.5227321666632779,0.5204965600290418,0.5249606065871301,1
LLOC,HPL,0.0,0.5544734300873525,0.5523427952567905,0.5565968206795087,1
LLOC,HPV,0.0,0.5527915695300781,0.5506552165575669,0.554920680817555,1
LLOC,HTRP,0.0,0.44587188244388437,0.4434078465365027,0.4483291792074801,1
LLOC,HVOL,0.0,0.5227322808083231,0.520496674540395,0.5249607203654791,1
LOC,McCC,0.0,0.6813004824157055,0.6796513772985757,0.682942700674268,1
LOC,NOI,0.0,0.2943613523343075,0.2915537046401709,0.29716392810297493,1
LOC,NOS,0.0,0.852045108550071,0.8512013255659263,0.8528844869971205,1
LOC,NUMPAR,0.0,0.36088972843193795,0.35821553834325354,0.3635579970768311,1
LOC,TCLOC,0.0,0.646419111860701,0.644627664067538,0.6482034606256263,1
LOC,TLLOC,0.0,0.9478362177952872,0.9475232501034856,0.9481473686653734,1
LOC,TLOC,0.0,0.9914316661399958,0.9913791009657965,0.9914839121733254,1
LOC,TNOS,0.0,0.8339088743613337,0.8329709889025209,0.8348419680117151,1
LOC,WarningInfo,0.0,0.7190577059504061,0.7175711555260748,0.7205377050780857,1
LOC,Anti Pattern,0.0,0.5743566594102574,0.5722949490888791,0.576411108909414,1
LOC,Complexity Metric Rules,0.0,0.4746474049414143,0.47226462167867445,0.4770232513122189,1
LOC,Coupling Metric Rules,0.0,0.0775496879500353,0.07449620393758319,0.08060171779580681,1
LOC,Size Metric Rules,0.0,0.6926595252799832,0.6910583969355659,0.6942538558778819,1
LOC,HCPL,0.0,0.5207875040865688,0.5185456684200253,0.5230221797673574,1
LOC,HDIF,0.0,0.4916050478007381,0.4892725395194329,0.49393052331518583,1
LOC,HEFF,0.0,0.4366407310084723,0.43415171137418856,0.43912308391887095,1
LOC,HNDB,0.0,0.5121113706865895,0.509842028483597,0.5143735856100609,1
LOC,HPL,0.0,0.546186227180648,0.5440275857399948,0.5483376386718344,1
LOC,HPV,0.0,0.5499670187801783,0.5478211019356963,0.5521056986257492,1
LOC,HTRP,0.0,0.4366407306685423,0.4341517110333483,0.4391230835798541,1
LOC,HVOL,0.0,0.5121114525624614,0.5098421106168535,0.5143736672282188,1
McCC,NOI,0.0,0.2891592153186981,0.28634228136014916,0.2919711504273327,1
McCC,NOS,0.0,0.7785481509601075,0.7773356096712984,0.7797549074705895,1
McCC,NUMPAR,0.0,0.2745969346188754,0.27175489200058867,0.2774341876059817,1
McCC,TCLOC,0.0,0.4033363634834136,0.4007615749084797,0.4059047809760231,1
McCC,TLLOC,0.0,0.6606795906512627,0.6589454278548964,0.6624067301296365,1
McCC,TLOC,0.0,0.6673456797714323,0.665638725996151,0.6690456508156317,1
McCC,TNOS,0.0,0.7566303153262486,0.7553142751521433,0.757940253295846,1
McCC,WarningInfo,0.0,0.6210235663616654,0.6191332148482657,0.6229067206511137,1
McCC,Anti Pattern,0.0,0.5640262872624489,0.5619284624113539,0.5661168567559329,1
McCC,Complexity Metric Rules,0.0,0.7018479658650081,0.7002862299526086,0.7034029835078891,1
McCC,Coupling Metric Rules,0.0,0.09095388489879738,0.08790721392811024,0.09399885423053186,1
McCC,Size Metric Rules,0.0,0.5004390166103067,0.49813340164926395,0.5027375551632467,1
McCC,HCPL,0.0,0.6260892076744845,0.6242182663236701,0.6279529677096882,1
McCC,HDIF,0.0,0.597090237763187,0.5951103238893561,0.5990629033981215,1
McCC,HEFF,0.0,0.5459212416153234,0.5437617116509852,0.5480735421574815,1
McCC,HNDB,0.0,0.608564597726136,0.6066271812237604,0.6104947855213446,1
McCC,HPL,0.0,0.6344309401157427,0.6325923074970756,0.6362624215853129,1
McCC,HPV,0.0,0.6520315461769608,0.6502624938236601,0.6537935275051163,1
McCC,HTRP,0.0,0.5459212412436738,0.5437617112780897,0.5480735417870786,1
McCC,HVOL,0.0,0.608564647365876,0.6066272310491092,0.6104948349755797,1
NOI,NOS,0.0,0.3126429320334592,0.30986924070061095,0.31541130189352573,1
NOI,NUMPAR,0.0,0.11550669724324122,0.11247537060151092,0.11853587393787168,1
NOI,TCLOC,0.0,0.2051620649687389,0.20221825556954773,0.20810216691969544,1
NOI,TLLOC,0.0,0.28736430554431325,0.2845442061913416,0.29017943146719327,1
NOI,TLOC,0.0,0.3052085873389555,0.30242083902820166,0.3079911142695149,1
NOI,TNOS,0.0,0.3261537059723884,0.3234064326539571,0.3288954809547229,1
NOI,WarningInfo,0.0,0.22793515991831526,0.22502145710274157,0.23084478616705006,1
NOI,Anti Pattern,0.0,0.19280671153952839,0.18984790360408577,0.19576201741371174,1
NOI,Complexity Metric Rules,0.0,0.20760811520639963,0.2046673865410949,0.21054509617560466,1
NOI,Coupling Metric Rules,0.0,0.23169273374485314,0.2287843053295777,0.23459702593873855,1
NOI,Size Metric Rules,0.0,0.18836295984978552,0.18539898719162604,0.19132350514229923,1
NOI,HCPL,0.0,0.1843436296370083,0.1813750901886327,0.18730880964408483,1
NOI,HDIF,0.0,0.18597892411296849,0.1830122307033125,0.18894223040470923,1
NOI,HEFF,0.0,0.1455421616557981,0.14253464667293678,0.14854698916357603,1
NOI,HNDB,0.0,0.1702276813454309,0.1672438907898471,0.17320835363303919,1
NOI,HPL,0.0,0.18240234142741552,0.17943163187256791,0.18536972446878164,1
NOI,HPV,0.0,0.2007571392569948,0.19780787483101978,0.2037027690636629,1
NOI,HTRP,0.0,0.14554216143652773,0.1425346464534723,0.14854698894450355,1
NOI,HVOL,0.0,0.17022771767291986,0.1672439271550073,0.17320838992223095,1
NOS,NUMPAR,0.0,0.2489279485444106,0.24604482634140748,0.25180666573920235,1
NOS,TCLOC,0.0,0.41948907544323655,0.4169550308837557,0.42201659895091526,1
NOS,TLLOC,0.0,0.8476117230222011,0.8467447487412658,0.8484741951943164,1
NOS,TLOC,0.0,0.8367410592044218,0.8358177347919657,0.8376596502226137,1
NOS,TNOS,0.0,0.9870022581020202,0.986922697756135,0.9870813375618003,1
NOS,WarningInfo,0.0,0.6296537784492332,0.6277965905920706,0.6315037972742701,1
NOS,Anti Pattern,0.0,0.5087075076192528,0.5064275008007443,0.5109804011855293,1
NOS,Complexity Metric Rules,0.0,0.5360804785655586,0.5338882584746265,0.5382654918707578,1
NOS,Coupling Metric Rules,0.0,0.08499735701504574,0.08194752212829957,0.08804560002187935,1
NOS,Size Metric Rules,0.0,0.560246813534411,0.5581359404458892,0.5623504349734662,1
NOS,HCPL,0.0,0.5789146231646153,0.5768690568015032,0.5809529284928626,1
NOS,HDIF,0.0,0.5630654345987797,0.5609642841435254,0.5651593305529332,1
NOS,HEFF,0.0,0.48781668250415255,0.4854727888008611,0.49015356349067984,1
NOS,HNDB,0.0,0.5719038960401408,0.5698335513109682,0.5739669806211574,1
NOS,HPL,0.0,0.6140998054875915,0.6121831804102071,0.6160092145120494,1
NOS,HPV,0.0,0.6158176265268883,0.613907492435152,0.617720548924999,1
NOS,HTRP,0.0,0.48781668211873996,0.48547278841429475,0.49015356310642305,1
NOS,HVOL,0.0,0.5719039506936888,0.569833606156498,0.5739670350827041,1
NUMPAR,TCLOC,0.0,0.2520522367502988,0.24917389768964102,0.25492612295799194,1
NUMPAR,TLLOC,0.0,0.33690438384794785,0.3341789351035271,0.3396241983249792,1
NUMPAR,TLOC,0.0,0.3471170683990165,0.3444130116309591,0.3498153658506591,1
NUMPAR,TNOS,0.0,0.23786260105420698,0.23496302162496585,0.2407579471163177,1
NUMPAR,WarningInfo,0.0,0.4724166795709314,0.47002741483223776,0.4747990211914493,1
NUMPAR,Anti Pattern,0.0,0.566161577922595,0.564071163929504,0.5682447348658439,1
NUMPAR,Complexity Metric Rules,0.0,0.17985123029109917,0.17687770418441362,0.18282147327401382,1
NUMPAR,Coupling Metric Rules,4.219937840149604e-24,0.01586656292606054,0.01279595949681667,0.018936867110006035,1
NUMPAR,Size Metric Rules,0.0,0.5203032678141756,0.5180598846992366,0.5225394926525434,1
NUMPAR,HCPL,0.0,0.17775917620226248,0.1747833702476291,0.18073173471407497,1
NUMPAR,HDIF,0.0,0.2215503007392024,0.21862783497837193,0.22446879213020005,1
NUMPAR,HEFF,0.0,0.12895848886691516,0.1259371406562789,0.1319774447499431,1
NUMPAR,HNDB,0.0,0.16592293527083543,0.16293473772011874,0.16890808887948836,1
NUMPAR,HPL,0.0,0.19097972981610312,0.1880187837739482,0.19393720445537643,1
NUMPAR,HPV,0.0,0.21387708657529905,0.21094442162514276,0.21680590132413913,1
NUMPAR,HTRP,0.0,0.12895848878660063,0.1259371405759014,0.13197744466969288,1
NUMPAR,HVOL,0.0,0.16592306427991424,0.16293486685956268,0.16890821775596918,1
TCLOC,TLLOC,0.0,0.42585088431847784,0.4233333285375359,0.42836186335555304,1
TCLOC,TLOC,0.0,0.646751423119488,0.6449612959352377,0.6485344528691702,1
TCLOC,TNOS,0.0,0.4280724150879997,0.4255606759468206,0.43057755849582396,1
TCLOC,WarningInfo,0.0,0.41082033996269784,0.4082642291564763,0.4133700086919505,1
TCLOC,Anti Pattern,0.0,0.3258391519367021,0.32309125077534223,0.32858155880411,1
TCLOC,Complexity Metric Rules,0.0,0.29149435673159696,0.28868157058586014,0.29430211111466675,1
TCLOC,Coupling Metric Rules,3.5460153525865914e-289,0.056885558872690624,0.05382373536076368,0.05994631271853892,1
TCLOC,Size Metric Rules,0.0,0.3899716622303206,0.38736437827499137,0.3925727082132154,1
TCLOC,HCPL,0.0,0.2815742841888548,0.27874410913769593,0.2843995685201241,1
TCLOC,HDIF,0.0,0.29332363987689425,0.29051412646837604,0.2961280958654334,1
TCLOC,HEFF,0.0,0.2357166187324743,0.23281393490102936,0.2386151028708016,1
TCLOC,HNDB,0.0,0.2707914825807707,0.2679430937242903,0.2736351375800726,1
TCLOC,HPL,0.0,0.2932211044018211,0.2904114070037151,0.29602574581516605,1
TCLOC,HPV,0.0,0.30605242710739605,0.3032662572138762,0.30883336416272256,1
TCLOC,HTRP,0.0,0.23571661830122648,0.23281393446916054,0.23861510244018158,1
TCLOC,HVOL,0.0,0.27079139074172326,0.26794300173316177,0.27363504589445775,1
TLLOC,TLOC,0.0,0.967036299808897,0.9668365658031384,0.9672348509126721,1
TLLOC,TNOS,0.0,0.8716098507308204,0.8708698654752766,0.8723458848129528,1
TLLOC,WarningInfo,0.0,0.7328336973873077,0.7314086508536168,0.7342523436256043,1
TLLOC,Anti Pattern,0.0,0.5774060405048446,0.5753551166539578,0.5794497032410532,1
TLLOC,Complexity Metric Rules,0.0,0.4737631421633906,0.4713777859615118,0.4761415669013593,1
TLLOC,Coupling Metric Rules,0.0,0.07981779333308536,0.07676538451489849,0.0828687059918349,1
TLLOC,Size Metric Rules,0.0,0.6959475958276291,0.6943605040416512,0.6975279175427221,1
TLLOC,HCPL,0.0,0.5453800091448897,0.5432186657196418,0.5475341242384191,1
TLLOC,HDIF,0.0,0.49266018983664167,0.4903308684095078,0.49498247305445553,1
TLLOC,HEFF,0.0,0.4601760902377069,0.4577518062815083,0.46259353135857495,1
TLLOC,HNDB,0.0,0.536418455495636,0.534227348220532,0.5386023551095102,1
TLLOC,HPL,0.0,0.5673709507920783,0.565284746603257,0.5694498971021587,1
TLLOC,HPV,0.0,0.568539154317464,0.5664570251981763,0.5706140248465122,1
TLLOC,HTRP,0.0,0.4601760899875437,0.4577518060306388,0.4625935311091196,1
TLLOC,HVOL,0.0,0.5364185620791891,0.5342274551551309,0.5386024613417424,1
TLOC,TNOS,0.0,0.8611775078059388,0.8603818804252108,0.8619689376241674,1
TLOC,WarningInfo,0.0,0.7355687053458401,0.7341560090733282,0.7369750331653975,1
TLOC,Anti Pattern,0.0,0.5730648141117028,0.5709985515059749,0.575123816201589,1
TLOC,Complexity Metric Rules,0.0,0.48017502902409814,0.4778084388174081,0.4825346493628458,1
TLOC,Coupling Metric Rules,0.0,0.08386979666335358,0.08081938740431731,0.08691863485882374,1
TLOC,Size Metric Rules,0.0,0.696316225271171,0.6947307113067108,0.6978949723205123,1
TLOC,HCPL,0.0,0.5362547161161004,0.534063069628058,0.5384391553661984,1
TLOC,HDIF,0.0,0.4982890192538953,0.4959768147017589,0.5005941576152403,1
TLOC,HEFF,0.0,0.450433856117544,0.4479823610468829,0.45287857783725544,1
TLOC,HNDB,0.0,0.524999506306919,0.5227711917575852,0.5272206465880096,1
TLOC,HPL,0.0,0.5580238925353458,0.5559053862357487,0.5601351497898973,1
TLOC,HPV,0.0,0.5638949895476927,0.5617967099262323,0.5659860139251072,1
TLOC,HTRP,0.0,0.4504338557925659,0.4479823607210068,0.4528785775131776,1
TLOC,HVOL,0.0,0.5249995782392392,0.5227712639217532,0.5272207182882469,1
TNOS,WarningInfo,0.0,0.6498793534457048,0.6481016901338869,0.6516499347203495,1
TNOS,Anti Pattern,0.0,0.5097322411288008,0.5074554373716567,0.5120019273404023,1
TNOS,Complexity Metric Rules,0.0,0.5407850211440948,0.538608354536764,0.5429544694042224,1
TNOS,Coupling Metric Rules,0.0,0.0955327619236167,0.09248867138434007,0.09857506669749502,1
TNOS,Size Metric Rules,0.0,0.5679236833114482,0.5658394061811063,0.5700007022154707,1
TNOS,HCPL,0.0,0.6008138263263784,0.5988476143071004,0.6027727954615368,1
TNOS,HDIF,0.0,0.5682377610168967,0.5661545797342962,0.5703136838844234,1
TNOS,HEFF,0.0,0.5090878736800822,0.5068090550347306,0.5113595774725249,1
TNOS,HNDB,0.0,0.5907556764629214,0.5887526497790478,0.592751447948256,1
TNOS,HPL,0.0,0.629199792646617,0.627340848774289,0.631051565872172,1
TNOS,HPV,0.0,0.6327612152243216,0.6309160811063239,0.6345991917570367,1
TNOS,HTRP,0.0,0.509087873370094,0.5068090547237737,0.5113595771635068,1
TNOS,HVOL,0.0,0.5907557215117244,0.5887526949913384,0.5927514928336113,1
WarningInfo,Anti Pattern,0.0,0.7605585402861834,0.759260831133354,0.7618502010646853,1
WarningInfo,Complexity Metric Rules,0.0,0.6177294611513696,0.6158265725814345,0.6196251431212004,1
WarningInfo,Coupling Metric Rules,0.0,0.1095031849267909,0.1064677640344529,0.11253656482598245,1
WarningInfo,Size Metric Rules,0.0,0.94677995543118,0.9464608246582596,0.947097235663366,1
WarningInfo,HCPL,0.0,0.4709291377925629,0.4685355679935159,0.4733157938063155,1
WarningInfo,HDIF,0.0,0.3896520607034696,0.38704401313920495,0.3922538735760713,1
WarningInfo,HEFF,0.0,0.4419077297002373,0.43943290059289514,0.4443758502415583,1
WarningInfo,HNDB,0.0,0.4693513607644106,0.4669532396753969,0.47174257809604075,1
WarningInfo,HPL,0.0,0.46900483661910575,0.46660571799581413,0.4713970537051528,1
WarningInfo,HPV,0.0,0.4537538613718984,0.4513115736765574,0.45618935148827783,1
WarningInfo,HTRP,0.0,0.4419077293882864,0.43943290028009874,0.44437584993045537,1
WarningInfo,HVOL,0.0,0.46935146266554206,0.4669533418699787,0.47174267970307004,1
Anti Pattern,Complexity Metric Rules,0.0,0.6599225458576464,0.6581853103912682,0.6616527536074674,1
Anti Pattern,Coupling Metric Rules,2.8950713481440737e-168,0.04329800603225266,0.040232129046475495,0.046363067738039575,1
Anti Pattern,Size Metric Rules,0.0,0.6932289719895118,0.6916302697908233,0.6948208811739048,1
Anti Pattern,HCPL,0.0,0.39207645935057023,0.3894742200167111,0.3946724392186391,1
Anti Pattern,HDIF,0.0,0.3910676131477746,0.38846295247831575,0.39366602462891304,1
Anti Pattern,HEFF,0.0,0.3151125737008022,0.31234362734093524,0.317876165768258,1
Anti Pattern,HNDB,0.0,0.37534875802998985,0.3727071808985381,0.3779842518530942,1
Anti Pattern,HPL,0.0,0.3985362288814075,0.39594964237555696,0.4011164911890272,1
Anti Pattern,HPV,0.0,0.41037230543727404,0.4078150667527948,0.4129231062221178,1
Anti Pattern,HTRP,0.0,0.31511257311470847,0.312343626753711,0.31787616518330264,1
Anti Pattern,HVOL,0.0,0.3753489450328754,0.37270736833154927,0.37798443842381735,1
Complexity Metric Rules,Coupling Metric Rules,6.939139625559229e-271,0.05504684136708596,0.0519844029461209,0.05810824448317009,1
Complexity Metric Rules,Size Metric Rules,0.0,0.3883856542389588,0.3857745870999132,0.39099049973050504,1
Complexity Metric Rules,HCPL,0.0,0.4662396926568153,0.463832640591291,0.46863986112903194,1
Complexity Metric Rules,HDIF,0.0,0.4303488032200831,0.4278430559222249,0.43284793557424744,1
Complexity Metric Rules,HEFF,0.0,0.3991605157479634,0.39657545559920016,0.40173924554186685,1
Complexity Metric Rules,HNDB,0.0,0.4471627206593024,0.4447022202361857,0.44961647215249156,1
Complexity Metric Rules,HPL,0.0,0.45815897632559976,0.4557290102933717,0.46058211350676326,1
Complexity Metric Rules,HPV,0.0,0.46600334277930106,0.46359561479322414,0.4684041887245757,1
Complexity Metric Rules,HTRP,0.0,0.3991605151180097,0.396575454967705,0.40173924491346086,1
Complexity Metric Rules,HVOL,0.0,0.4471626902564575,0.44470218974994924,0.44961644183326765,1
Coupling Metric Rules,Size Metric Rules,0.0,0.08326025760033869,0.08020954110025823,0.08630941429483567,1
Coupling Metric Rules,HCPL,0.0,0.07149127126443457,0.06843507029965776,0.07454613044866328,1
Coupling Metric Rules,HDIF,1.7351450591121497e-127,0.03762063512056969,0.03455340049862062,0.04068716103856792,1
Coupling Metric Rules,HEFF,0.0,0.08593521491560137,0.0828858637216663,0.08898295692476191,1
Coupling Metric Rules,HNDB,0.0,0.07103292496309709,0.06797652762840248,0.07408798903215742,1
Coupling Metric Rules,HPL,0.0,0.06314735593768758,0.06008778237996762,0.06620574297896784,1
Coupling Metric Rules,HPV,0.0,0.059515632265860235,0.056454724425980464,0.06257542132794325,1
Coupling Metric Rules,HTRP,0.0,0.08593521408023028,0.08288586288586201,0.08898295608983947,1
Coupling Metric Rules,HVOL,0.0,0.07103296264386372,0.06797656532525974,0.07408802669613347,1
Size Metric Rules,HCPL,0.0,0.3937777675063047,0.3911796257006185,0.39636963261674896,1
Size Metric Rules,HDIF,0.0,0.31297606137076694,0.3102030078939125,0.3157437889351772,1
Size Metric Rules,HEFF,0.0,0.38494055487788653,0.3823213233947322,0.3875536005546566,1
Size Metric Rules,HNDB,0.0,0.39843777206455816,0.3958509450549713,0.40101827584848715,1
Size Metric Rules,HPL,0.0,0.39542529297684054,0.39283113617233234,0.3980131565242722,1
Size Metric Rules,HPV,0.0,0.3752729084860966,0.37263115691075654,0.37790857757932694,1
Size Metric Rules,HTRP,0.0,0.38494055465643473,0.3823213231727579,0.3875536003337295,1
Size Metric Rules,HVOL,0.0,0.3984379356672752,0.39585110905727655,0.40101843904999945,1
HCPL,HDIF,0.0,0.7249862571364326,0.7235260313054521,0.7264399947441462,1
HCPL,HEFF,0.0,0.8632332917042015,0.8624485757769702,0.8640138577786894,1
HCPL,HNDB,0.0,0.979369307487217,0.9792435132287753,0.9794943472706142,1
HCPL,HPL,0.0,0.959885185360855,0.9596430102342981,0.9601259368076686,1
HCPL,HPV,0.0,0.9504511935831872,0.950153513499016,0.9507471408386751,1
HCPL,HTRP,0.0,0.8632332915691159,0.8624485756411666,0.8640138576443185,1
HCPL,HVOL,0.0,0.9793693353358042,0.9792435412453868,0.9794943749521636,1
HDIF,HEFF,0.0,0.6145403060768225,0.6126253437440383,0.6164480534549569,1
HDIF,HNDB,0.0,0.7106873844689959,0.7091640372622924,0.7122040961929863,1
HDIF,HPL,0.0,0.8167297976962594,0.8157046537562791,0.8177498116387265,1
HDIF,HPV,0.0,0.8538265932994815,0.8529921636368087,0.8546566581660325,1
HDIF,HTRP,0.0,0.6145403053211275,0.6126253429854898,0.6164480527021136,1
HDIF,HVOL,0.0,0.7106873705844368,0.7091640233170545,0.7122040823689708,1
HEFF,HNDB,0.0,0.9152722648037451,0.9147724713591392,0.9157692562771069,1
HEFF,HPL,0.0,0.842252843146176,0.8413579986814631,0.8431430700780771,1
HEFF,HPV,0.0,0.7397972930316163,0.7384037825123883,0.7411844855560527,1
HEFF,HTRP,0.0,0.9999999999999986,0.9999999999999986,0.9999999999999986,1
HEFF,HVOL,0.0,0.9152722945760167,0.9147725012992171,0.9157692858824221,1
HNDB,HPL,0.0,0.9750219378939673,0.9748699723844988,0.9751729959950898,1
HNDB,HPV,0.0,0.9108663130219176,0.9103417463185867,0.9113879529859602,1
HNDB,HTRP,0.0,0.915272264873971,0.9147724714297609,0.9157692563469391,1
HNDB,HVOL,0.0,0.9999999992903971,0.999999999286025,0.9999999992947425,1
HPL,HPV,0.0,0.9592558188761732,0.9590099236980214,0.9595002694504569,1
HPL,HTRP,0.0,0.8422528426034191,0.8413579981358925,0.8431430695381225,1
HPL,HVOL,0.0,0.9750219089577943,0.9748699432745193,0.9751729672317123,1
HPV,HTRP,0.0,0.7397972923949037,0.7384037818727783,0.7411844849222294,1
HPV,HVOL,0.0,0.9108663070541906,0.9103417403173865,0.9113879470515387,1
HTRP,HVOL,0.0,0.9152722946462017,0.9147725013697976,0.9157692859522136,1
